Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSCSE,CSE 2213,Discrete Mathematics,M,ShSr,"May 14, 2024",11:30 AM - 01:30 PM,601 (0112310430-0112410384)                                                                                                                                                                                                                       602 (0112410385-0112410513)
BSCSE,CSE 2213,Discrete Mathematics,T,HHR,"May 14, 2024",11:30 AM - 01:30 PM,328 (011221355-0112410460)                                                                                                                                                                                                                       329 (0112410462-0112410523)
BSCSE,CSE 2213,Discrete Mathematics,U,MEHq,"May 14, 2024",11:30 AM - 01:30 PM,330 (011221378-0112331072)                                                                                                                                                                                                                       401 (0112331073-0152330074)
BSCSE,CSE 2213,Discrete Mathematics,V,SYH,"May 14, 2024",11:30 AM - 01:30 PM,425 (011193026-0112410512)                                                                                                                                                                                                                       428 (0112410514-0152320002)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,B,FTU,"May 14, 2024",11:30 AM - 01:30 PM,405 (011191001-0112410034)                                                                                                                                                                                                                       406 (0112410035-0112410429)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,F,ShAn,"May 14, 2024",11:30 AM - 01:30 PM,322 (011222235-0112410143)                                                                                                                                                                                                                       323 (0112410144-0152330019)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,J,SuIm,"May 14, 2024",11:30 AM - 01:30 PM,806 (011201472-0112410334)                                                                                                                                                                                                                       903 (0112410337-0112410545)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,L,ShSr,"May 14, 2024",11:30 AM - 01:30 PM,324 (011181210-0112410279)                                                                                                                                                                                                                       325 (0112410323-0112410549)
BSCSE,CSE 469/PMG 4101,Project Management,A,SA,"May 14, 2024",11:30 AM - 01:30 PM,322 (011181068-011201333)                                                                                                                                                                                                                       323 (011201348-011212086)
BSCSE,CSE 469/PMG 4101,Project Management,B,AAJr,"May 14, 2024",11:30 AM - 01:30 PM,806 (011181167-011201049)                                                                                                                                                                                                                       903 (011201054-0152410044)
BSCSE,CSE 469/PMG 4101,Project Management,C,AAJr,"May 14, 2024",11:30 AM - 01:30 PM,804 (011181039-011201251)                                                                                                                                                                                                                       805 (011201252-011203043)
BSEEE,EEE 3403/EEE 423,Microprocessor and Interfacing,A,SMLK,"May 14, 2024",11:30 AM - 01:30 PM,803 (021152028-021201061)                                                                                                                                                                                                                       805 (021201069-021213032)
BSEEE,PHY 1103,Physics II,A,SaDa,"May 14, 2024",11:30 AM - 01:30 PM,803 (021183008-0212310051)                                                                                                                                                                                                                       804 (0212310052-0212330008)
BSCSE,BIO 3105,Biology for Engineers,A,HAA,"May 14, 2024",02:00 PM - 04:00 PM,804 (011191086-011221148)                                                                                                                                                                                                                       805 (011221149-0112330702)
BSCSE,BIO 3105,Biology for Engineers,B,HAA,"May 14, 2024",02:00 PM - 04:00 PM,903 (011193006-011221396)                                                                                                                                                                                                                       322 (011221508-0112310511)
BSCSE,BIO 3105,Biology for Engineers,C,HAA,"May 14, 2024",02:00 PM - 04:00 PM,806 (011192011-011221328)                                                                                                                                                                                                                       405 (011221447-0112310533)
BSCSE,BIO 3105/BIO 3107,Biology/Biology for Engineers,D,HAA,"May 14, 2024",02:00 PM - 04:00 PM,403 (011191108-011221403)                                                                                                                                                                                                                       404 (011221428-0152330119)
BSCSE,CSE 1325,Digital Logic Design,B,MBAd,"May 14, 2024",02:00 PM - 04:00 PM,409 (011213054-0112310512)                                                                                                                                                                                                                       410 (0112320028-0112410165)
BSCSE,CSE 1325,Digital Logic Design,C,SaIm,"May 14, 2024",02:00 PM - 04:00 PM,330 (011193147-0112320121)                                                                                                                                                                                                                       411 (0112320122-0112410415)
BSCSE,CSE 1325,Digital Logic Design,F,SaIm,"May 14, 2024",02:00 PM - 04:00 PM,407 (011193092-0112310154)                                                                                                                                                                                                                       408 (0112310379-0112331011)
BSCSE,CSE 1325,Digital Logic Design,H,SEA,"May 14, 2024",02:00 PM - 04:00 PM,328 (011201019-0112320069)                                                                                                                                                                                                                       329 (0112320071-0112330660)
BSCSE,CSE 1325,Digital Logic Design,I,MBAd,"May 14, 2024",02:00 PM - 04:00 PM,405 (011213203-0112310428)                                                                                                                                                                                                                       406 (0112310566-0112410457)
BSCSE,CSE 1325,Digital Logic Design,J,AsTn,"May 14, 2024",02:00 PM - 04:00 PM,403 (011213006-0112320032)                                                                                                                                                                                                                       404 (0112320034-0112320245)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,A,JHE,"May 14, 2024",02:00 PM - 04:00 PM,322 (011181210-0112230918)                                                                                                                                                                                                                       323 (0112231066-0112331136)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,E,RtAm,"May 14, 2024",02:00 PM - 04:00 PM,324 (011182064-0112320052)                                                                                                                                                                                                                       325 (0112320063-0112410536)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,G,RtAm,"May 14, 2024",02:00 PM - 04:00 PM,401 (011212026-0112231068)                                                                                                                                                                                                                       402 (0112310155-0112330367)
BSCSE,CSE 429/CSE 4329,Digital System Design,A,IMK,"May 14, 2024",02:00 PM - 04:00 PM,903 (011162087-011221489)
BSEEE,EEE 121/EEE 2401,Structured Programming Language,A,MKMR,"May 14, 2024",02:00 PM - 04:00 PM,805 (021192041-0212230031)                                                                                                                                                                                                                       806 (0212230033-0212230127)
BSEEE,EEE 121/EEE 2401,Structured Programming Language,B,BKM,"May 14, 2024",02:00 PM - 04:00 PM,804 (021201080-0212310021)
BSEEE,EEE 4213/EEE 473,Power Plant Engineering,A,MHC,"May 14, 2024",02:00 PM - 04:00 PM,803 (021103040-021203003)
BSCSE,CSE 2233,Theory of Computation,A,AsTn,"May 15, 2024",09:00 AM - 11:00 AM,805 (011201190-0112230077)                                                                                                                                                                                                                       806 (0112230079-0112410047)
BSCSE,CSE 2233,Theory of Computation,B,AAU,"May 15, 2024",09:00 AM - 11:00 AM,401 (011183005-0112230230)                                                                                                                                                                                                                       402 (0112230256-0112320126)
BSCSE,CSE 2233,Theory of Computation,C,KAN,"May 15, 2024",09:00 AM - 11:00 AM,329 (011193124-0112230237)                                                                                                                                                                                                                       330 (0112230246-0112310308)
BSCSE,CSE 2233,Theory of Computation,D,HHR,"May 15, 2024",09:00 AM - 11:00 AM,323 (011201308-0112230303)                                                                                                                                                                                                                       324 (0112230352-0112231020)
BSCSE,CSE 2233,Theory of Computation,E,AsTn,"May 15, 2024",09:00 AM - 11:00 AM,325 (011191271-011221335)                                                                                                                                                                                                                       328 (011221352-0112310120)
BSCSE,CSE 2233,Theory of Computation,G,NSS,"May 15, 2024",09:00 AM - 11:00 AM,403 (011193142-0112230213)                                                                                                                                                                                                                       404 (0112230271-0112320245)
BSCSE,CSE 2233,Theory of Computation,H,MdMH,"May 15, 2024",09:00 AM - 11:00 AM,903 (011193036-0112230206)                                                                                                                                                                                                                       322 (0112230288-0112310607)
BSCSE,CSE 2233,Theory of Computation,J,IAb,"May 15, 2024",09:00 AM - 11:00 AM,405 (011202038-0112230425)                                                                                                                                                                                                                       406 (0112230431-0112310231)
BSCSE,CSE 2233,Theory of Computation,K,MdARa,"May 15, 2024",09:00 AM - 11:00 AM,407 (011201117-0112230650)                                                                                                                                                                                                                       408 (0112230651-0112231075)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,F,AAU,"May 15, 2024",09:00 AM - 11:00 AM,403 (011211133-0112230654)                                                                                                                                                                                                                       404 (0112230662-0112310481)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,L,TSh,"May 15, 2024",09:00 AM - 11:00 AM,401 (011162109-0112230259)                                                                                                                                                                                                                       402 (0112230381-0112231049)
BSCSE,CSE 4165/CSE 465,Web Programming,A,NHn,"May 15, 2024",09:00 AM - 11:00 AM,Computer Lab 12 (0532) (011163056-011201435)                                                                                                                                                                                                                       Computer Lab 8 (0528) (011201466-0112410281)
BSCSE,CSE 4165/CSE 465,Web Programming,B,NHn,"May 15, 2024",09:00 AM - 11:00 AM,Computer Lab 10 (0530) (011181303-011201418)                                                                                                                                                                                                                       Computer Lab 11 (0531) (011201429-011213016)
BSCSE,CSE 4165/CSE 465,Web Programming,C,NHn,"May 15, 2024",09:00 AM - 11:00 AM,Computer Lab 6 (0524) (011172009-011201213)                                                                                                                                                                                                                       Computer Lab 7 (0522) (011201236-0112310604)
BSEEE,EEE 1003/EEE 103,Electrical Circuits II,A,HB,"May 15, 2024",09:00 AM - 11:00 AM,806 (021161102-0212330155)
BSEEE,EEE 1003/EEE 103,Electrical Circuits II,C,MdZA,"May 15, 2024",09:00 AM - 11:00 AM,804 (021183004-0212330065)                                                                                                                                                                                                                       805 (0212330084-0212330163)
BSEEE,EEE 1003/EEE 103,Electrical Circuits II,D,MAf,"May 15, 2024",09:00 AM - 11:00 AM,903 (021221098-0212330045)                                                                                                                                                                                                                       322 (0212330047-0212330165)
BSEEE,EEE 303/EEE 3305,Engineering Electromagnetics,A,BKM,"May 15, 2024",09:00 AM - 11:00 AM,803 (021162038-021221086)
BSEEE,CHE 2101/CHEM 101,Chemistry,A,MASq,"May 15, 2024",11:30 AM - 01:30 PM,803 (021201100-0212230026)                                                                                                                                                                                                                       804 (0212230064-0212310065)
BSCSE,CSE 1111,Structured Programming Language,A,IMK,"May 15, 2024",11:30 AM - 01:30 PM,324 (011221149-0112330423)                                                                                                                                                                                                                       325 (0112330561-0112331154)
BSCSE,CSE 1111,Structured Programming Language,AA,KM,"May 15, 2024",11:30 AM - 01:30 PM,602 (011193092-0112330778)                                                                                                                                                                                                                       603 (0112330781-0112331149)
BSCSE,CSE 1111,Structured Programming Language,AB,MdTH,"May 15, 2024",11:30 AM - 01:30 PM,630 (011221509-0112330457)                                                                                                                                                                                                                       631 (0112330458-0112331170)
BSCSE,CSE 1111,Structured Programming Language,B,MNH,"May 15, 2024",11:30 AM - 01:30 PM,328 (011213093-0112330063)                                                                                                                                                                                                                       329 (0112330103-0112331173)
BSCSE,CSE 1111,Structured Programming Language,C,SAhSh,"May 15, 2024",11:30 AM - 01:30 PM,224 (011221213-0112330519)                                                                                                                                                                                                                       225 (0112330566-0112331140)
BSCSE,CSE 1111,Structured Programming Language,D,SA,"May 15, 2024",11:30 AM - 01:30 PM,322 (011201169-0112330413)                                                                                                                                                                                                                       323 (0112330425-0112331046)
BSCSE,CSE 1111,Structured Programming Language,F,SSSk,"May 15, 2024",11:30 AM - 01:30 PM,330 (011213116-0112330494)                                                                                                                                                                                                                       401 (0112330501-0112331144)
BSCSE,CSE 1111,Structured Programming Language,G,SiMa,"May 15, 2024",11:30 AM - 01:30 PM,206 (011213031-0112330146)                                                                                                                                                                                                                       207 (0112330183-0112331160)
BSCSE,CSE 1111,Structured Programming Language,H,FdAR,"May 15, 2024",11:30 AM - 01:30 PM,222 (011212073-0112330327)                                                                                                                                                                                                                       223 (0112330338-0112331079)
BSCSE,CSE 1111,Structured Programming Language,I,NHn,"May 15, 2024",11:30 AM - 01:30 PM,402 (011221343-0112330329)                                                                                                                                                                                                                       403 (0112330334-0112331091)
BSCSE,CSE 1111,Structured Programming Language,J,MMAS,"May 15, 2024",11:30 AM - 01:30 PM,425 (0112230457-0112330062)                                                                                                                                                                                                                       428 (0112330065-0112331049)
BSCSE,CSE 1111,Structured Programming Language,K,ATR,"May 15, 2024",11:30 AM - 01:30 PM,210 (011222252-0112330717)                                                                                                                                                                                                                       211 (0112330792-0112331171)
BSCSE,CSE 1111,Structured Programming Language,L,MoA,"May 15, 2024",11:30 AM - 01:30 PM,432 (011222339-0112330418)                                                                                                                                                                                                                       601 (0112330448-0112331026)
BSCSE,CSE 1111,Structured Programming Language,M,ME,"May 15, 2024",11:30 AM - 01:30 PM,632 (011221438-0112330445)                                                                                                                                                                                                                       701 (0112330446-0112331117)
BSCSE,CSE 1111,Structured Programming Language,N,NtJT,"May 15, 2024",11:30 AM - 01:30 PM,409 (011221084-0112330325)                                                                                                                                                                                                                       410 (0112330346-0112331094)
BSCSE,CSE 1111,Structured Programming Language,O,NtJT,"May 15, 2024",11:30 AM - 01:30 PM,706 (011192153-0112330478)                                                                                                                                                                                                                       707 (0112330592-0112331114)
BSCSE,CSE 1111,Structured Programming Language,P,NSS,"May 15, 2024",11:30 AM - 01:30 PM,208 (0112230010-0112330608)                                                                                                                                                                                                                       209 (0112330633-0112331161)
BSCSE,CSE 1111,Structured Programming Language,Q,CAG,"May 15, 2024",11:30 AM - 01:30 PM,204 (011221212-0112330707)                                                                                                                                                                                                                       205 (0112330729-0112331167)
BSCSE,CSE 1111,Structured Programming Language,R,ME,"May 15, 2024",11:30 AM - 01:30 PM,429 (011211073-0112330143)                                                                                                                                                                                                                       431 (0112330150-0112331083)
BSCSE,CSE 1111,Structured Programming Language,S,MiBa,"May 15, 2024",11:30 AM - 01:30 PM,804 (011221472-0112330444)                                                                                                                                                                                                                       803 (0112330463-0112331151)
BSCSE,CSE 1111,Structured Programming Language,T,KM,"May 15, 2024",11:30 AM - 01:30 PM,604 (0112310110-0112330502)                                                                                                                                                                                                                       605 (0112330683-0112331166)
BSCSE,CSE 1111,Structured Programming Language,U,ME,"May 15, 2024",11:30 AM - 01:30 PM,708 (011212026-0112330395)                                                                                                                                                                                                                       711 (0112330396-0112331103)
BSCSE,CSE 1111,Structured Programming Language,W,MTR,"May 15, 2024",11:30 AM - 01:30 PM,702 (011202100-0112330414)                                                                                                                                                                                                                       703 (0112330422-0112331106)
BSCSE,CSE 1111,Structured Programming Language,X,HS,"May 15, 2024",11:30 AM - 01:30 PM,722 (011202210-0112330198)                                                                                                                                                                                                                       723 (0112330200-0112331093)
BSCSE,CSE 1111,Structured Programming Language,Y,SSSk,"May 15, 2024",11:30 AM - 01:30 PM,405 (011213188-0112320099)                                                                                                                                                                                                                       406 (0112320229-0112331168)
BSCSE,CSE 1111,Structured Programming Language,Z,RaR,"May 15, 2024",11:30 AM - 01:30 PM,411 (011193012-0112330298)                                                                                                                                                                                                                       423 (0112330299-0112331155)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,E,ATR,"May 15, 2024",11:30 AM - 01:30 PM,805 (011181210-0112330353)                                                                                                                                                                                                                       806 (0112330438-0112331131)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,V,MdTH,"May 15, 2024",11:30 AM - 01:30 PM,407 (011201410-0112330035)                                                                                                                                                                                                                       408 (0112330079-0112331105)
BSCSE,CSE 4435,Software Architecture,A,MHAK,"May 15, 2024",11:30 AM - 01:30 PM,425 (011183006-011201235)                                                                                                                                                                                                                       428 (011201236-011203023)
BSCSE,CSE 4435,Software Architecture,B,FTU,"May 15, 2024",11:30 AM - 01:30 PM,429 (011183050-011201330)                                                                                                                                                                                                                       431 (011201344-011213005)
BSCSE,CSE 4435,Software Architecture,C,AAU,"May 15, 2024",11:30 AM - 01:30 PM,432 (011183062-011212167)
BSDS,DS 1501,Programming for Data Science,BA,KBJ,"May 15, 2024",11:30 AM - 01:30 PM,323 (0152230002-0152410010)                                                                                                                                                                                                                       324 (0152410011-0152410057)
BSDS,DS 1501,Programming for Data Science,BB,SMTT,"May 15, 2024",11:30 AM - 01:30 PM,903 (015222004-0152410029)                                                                                                                                                                                                                       322 (0152410030-0152410063)
BSDS,DS 1501,Programming for Data Science,BC,MdTH,"May 15, 2024",11:30 AM - 01:30 PM,325 (015221002-0152410071)
BSEEE,EEE 307/EEE 3207,Power Electronics,A,IA,"May 15, 2024",11:30 AM - 01:30 PM,328 (021131142-021193026)                                                                                                                                                                                                                       329 (021201003-021211024)
BSCSE,CSE 323/CSE 3711,Computer Networks,C,MTR,"May 15, 2024",02:00 PM - 04:00 PM,405 (011181255-011212092)                                                                                                                                                                                                                       406 (011212132-011221362)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,A,AKMMI,"May 15, 2024",02:00 PM - 04:00 PM,407 (011192097-011221005)                                                                                                                                                                                                                       408 (011221010-021192040)
BSCSE,CSE 3711,Computer Networks,B,MdMH,"May 15, 2024",02:00 PM - 04:00 PM,411 (011191099-011213084)                                                                                                                                                                                                                       423 (011213146-011222091)
BSCSE,CSE 3711,Computer Networks,D,MdMH,"May 15, 2024",02:00 PM - 04:00 PM,409 (011191087-011213082)                                                                                                                                                                                                                       410 (011213088-011221426)
BSEEE,EEE 2105/EEE 223,Digital Electronics,A,IBC,"May 15, 2024",02:00 PM - 04:00 PM,803 (021171016-021221035)                                                                                                                                                                                                                       804 (021221041-021222047)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,A,SA,"May 16, 2024",09:00 AM - 11:00 AM,805 (011172009-011211034)                                                                                                                                                                                                                       806 (011212032-011222315)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,B,AbAd,"May 16, 2024",09:00 AM - 11:00 AM,903 (011192101-011213005)                                                                                                                                                                                                                       322 (011213011-011222085)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,C,SuIm,"May 16, 2024",09:00 AM - 11:00 AM,804 (011172130-0112310573)
BSCSE,CSE 3521,Database Management Systems,B,FAH,"May 16, 2024",09:00 AM - 11:00 AM,903 (011191059-011221217)                                                                                                                                                                                                                       322 (011221261-0112230922)
BSCSE,CSE 3521,Database Management Systems,D,ABF,"May 16, 2024",09:00 AM - 11:00 AM,411 (011183016-011221126)                                                                                                                                                                                                                       325 (011221135-0112230653)
BSCSE,CSE 3521,Database Management Systems,E,KAN,"May 16, 2024",09:00 AM - 11:00 AM,423 (011201011-011221214)                                                                                                                                                                                                                       804 (011221224-011222245)
BSCSE,CSE 3521/CSI 221,Database Management Systems,A,SaIs,"May 16, 2024",09:00 AM - 11:00 AM,323 (011191246-011221140)                                                                                                                                                                                                                       324 (011221155-011222215)
BSCSE,CSE 3521/CSI 221,Database Management Systems,F,FAH,"May 16, 2024",09:00 AM - 11:00 AM,805 (011181216-011221080)                                                                                                                                                                                                                       806 (011221152-0112310484)
BSEEE,EEE 1001/EEE 101,Electrical Circuits I,A,MRK,"May 16, 2024",09:00 AM - 11:00 AM,409 (021211027-0212330136)                                                                                                                                                                                                                       410 (0212330141-0212410049)
BSEEE,EEE 1001/EEE 101,Electrical Circuits I,B,MRK,"May 16, 2024",09:00 AM - 11:00 AM,407 (021183013-0212330110)                                                                                                                                                                                                                       408 (0212330114-0212410052)
BSEEE,EEE 301/EEE 3107,Electrical Properties of Materials,A,IBC,"May 16, 2024",09:00 AM - 11:00 AM,405 (021161102-021221017)                                                                                                                                                                                                                       406 (021221023-0212320027)
BSEEE,EEE 4117/EEE 435,Analog Integrated Circuits,A,IBC,"May 16, 2024",09:00 AM - 11:00 AM,803 (021153011-021211024)
BSCSE,EEE 4261,Green Computing,A,MNTA,"May 16, 2024",09:00 AM - 11:00 AM,329 (011183008-011201231)                                                                                                                                                                                                                       330 (011201240-011211052)
BSCSE,EEE 4261,Green Computing,B,CAG,"May 16, 2024",09:00 AM - 11:00 AM,403 (011183034-011201434)                                                                                                                                                                                                                       404 (011201437-011221435)
BSCSE,EEE 4261,Green Computing,C,IAb,"May 16, 2024",09:00 AM - 11:00 AM,401 (011192089-011201219)                                                                                                                                                                                                                       402 (011201224-011213067)
BSCSE,EEE 4261,Green Computing,D,MdMIm,"May 16, 2024",09:00 AM - 11:00 AM,325 (011183096-011202063)                                                                                                                                                                                                                       328 (011202099-0112410281)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,E,MdAn,"May 16, 2024",09:00 AM - 11:00 AM,409 (011163072-0112230688)                                                                                                                                                                                                                       410 (0112230747-0112310578)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,I,SMYA,"May 16, 2024",09:00 AM - 11:00 AM,405 (011153072-0112230397)                                                                                                                                                                                                                       406 (0112230398-0112320037)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,J,KAE,"May 16, 2024",09:00 AM - 11:00 AM,403 (011162093-0112230532)                                                                                                                                                                                                                       404 (0112230533-0112310530)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,M,KAE,"May 16, 2024",09:00 AM - 11:00 AM,411 (011162120-0112230420)                                                                                                                                                                                                                       423 (0112230564-0112310503)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,O,SiMu,"May 16, 2024",09:00 AM - 11:00 AM,401 (011123071-0112230345)                                                                                                                                                                                                                       402 (0112230421-0112331150)
BSCSE,MATH 2201,Coordinate Geometry and Vector Analysis,A,MdAn,"May 16, 2024",09:00 AM - 11:00 AM,328 (011212095-0112230708)                                                                                                                                                                                                                       329 (0112230758-0112320229)
BSCSE,MATH 2201,Coordinate Geometry and Vector Analysis,D,SMYA,"May 16, 2024",09:00 AM - 11:00 AM,330 (011201440-0112310592)
BSCSE,MATH 2201,Coordinate Geometry and Vector Analysis,H,KAE,"May 16, 2024",09:00 AM - 11:00 AM,407 (011213111-0112230248)                                                                                                                                                                                                                       408 (0112230260-0112310607)
BSCSE,MATH 2201,Coordinate Geometry and Vector Analysis,K,SMYA,"May 16, 2024",09:00 AM - 11:00 AM,425 (011201055-0112230392)                                                                                                                                                                                                                       428 (0112230427-0112320001)
BSCSE,CSE 2217,Data Structure and Algorithms II,A,TaHn,"May 16, 2024",11:30 AM - 01:30 PM,404 (011192032-011221457)                                                                                                                                                                                                                       405 (011221513-0112231018)
BSCSE,CSE 2217,Data Structure and Algorithms II,B,MdSR,"May 16, 2024",11:30 AM - 01:30 PM,409 (011193038-011222070)                                                                                                                                                                                                                       410 (011222182-0112331150)
BSCSE,CSE 2217,Data Structure and Algorithms II,C,MdShA,"May 16, 2024",11:30 AM - 01:30 PM,407 (011191099-011221567)                                                                                                                                                                                                                       408 (011222011-0112230466)
BSCSE,CSE 2217,Data Structure and Algorithms II,D,TaHn,"May 16, 2024",11:30 AM - 01:30 PM,803 (011183095-011221495)                                                                                                                                                                                                                       805 (011221522-0112230972)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,E,MdShA,"May 16, 2024",11:30 AM - 01:30 PM,423 (011183014-011221476)                                                                                                                                                                                                                       425 (011221481-0112230947)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,F,MdSR,"May 16, 2024",11:30 AM - 01:30 PM,406 (011172007-0112230653)
BSEEE,EEE 309/EEE 3307,Communication Theory,A,BKM,"May 16, 2024",11:30 AM - 01:30 PM,803 (021131142-021213032)
BSEEE,MAT 2105,Linear Algebra and Differential Equations,A,NPn,"May 16, 2024",11:30 AM - 01:30 PM,804 (021183008-0212330008)
BSEEE,MAT 2105,Linear Algebra and Differential Equations,B,NPn,"May 16, 2024",11:30 AM - 01:30 PM,805 (021183004-0212320009)
BSCSE,CSE 1115,Object Oriented Programming,A,MdRIm,"May 16, 2024",02:00 PM - 04:00 PM,323 (011211019-0112230634)                                                                                                                                                                                                                       324 (0112230703-0112320276)
BSCSE,CSE 1115,Object Oriented Programming,B,MNK,"May 16, 2024",02:00 PM - 04:00 PM,903 (011201271-0112310084)                                                                                                                                                                                                                       322 (0112310285-0112320293)
BSCSE,CSE 1115,Object Oriented Programming,C,UR,"May 16, 2024",02:00 PM - 04:00 PM,325 (011191001-0112310350)                                                                                                                                                                                                                       328 (0112310363-0112320284)
BSCSE,CSE 1115,Object Oriented Programming,D,DMF,"May 16, 2024",02:00 PM - 04:00 PM,409 (011213125-0112320253)
BSCSE,CSE 1115,Object Oriented Programming,E,MNK,"May 16, 2024",02:00 PM - 04:00 PM,403 (011212081-0112310429)                                                                                                                                                                                                                       404 (0112310479-0112320287)
BSCSE,CSE 1115,Object Oriented Programming,F,DMF,"May 16, 2024",02:00 PM - 04:00 PM,329 (011201031-0112320283)
BSCSE,CSE 1115,Object Oriented Programming,G,MdRIm,"May 16, 2024",02:00 PM - 04:00 PM,401 (011213104-0112310095)                                                                                                                                                                                                                       402 (0112310098-0112320135)
BSCSE,CSE 1115,Object Oriented Programming,H,MNK,"May 16, 2024",02:00 PM - 04:00 PM,405 (011193147-0112230980)                                                                                                                                                                                                                       406 (0112231054-0112320199)
BSCSE,CSE 1115,Object Oriented Programming,I,AAJr,"May 16, 2024",02:00 PM - 04:00 PM,407 (011201388-0112310018)                                                                                                                                                                                                                       408 (0112310021-0112320239)
BSCSE,CSE 1115,Object Oriented Programming,M,MoI,"May 16, 2024",02:00 PM - 04:00 PM,330 (011193029-0112320190)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,N,SaIs,"May 16, 2024",02:00 PM - 04:00 PM,410 (011172007-0112320151)
BSCSE,CSE 3421/CSI 321,Software Engineering,A,SSSk,"May 16, 2024",02:00 PM - 04:00 PM,805 (011172150-011202080)                                                                                                                                                                                                                       806 (011202081-011213039)
BSCSE,CSE 3421/CSI 321,Software Engineering,B,FTU,"May 16, 2024",02:00 PM - 04:00 PM,323 (011151218-011193126)                                                                                                                                                                                                                       324 (011193145-0112230773)
BSDS,DS 1115,Object Oriented Programming for Data Science,BA,SMTT,"May 16, 2024",02:00 PM - 04:00 PM,322 (015222001-0152330153)
BSDS,DS 1115,Object Oriented Programming for Data Science,BB,SS,"May 16, 2024",02:00 PM - 04:00 PM,804 (015221001-0152330048)                                                                                                                                                                                                                       805 (0152330049-0152330154)
BSDS,DS 1115,Object Oriented Programming for Data Science,BC,MdARa,"May 16, 2024",02:00 PM - 04:00 PM,806 (0152310004-0152330090)                                                                                                                                                                                                                       903 (0152330093-0152330145)
BSEEE,EEE 4315/EEE 455,Digital Communication,A,RM,"May 16, 2024",02:00 PM - 04:00 PM,803 (021191050-021203013)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AA,FaAM,"May 18, 2024",09:00 AM - 11:00 AM,324 (0112230305-0112410021)                                                                                                                                                                                                                       325 (0112410022-0112410475)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AB,MD,"May 18, 2024",09:00 AM - 11:00 AM,404 (0112230236-0112410043)                                                                                                                                                                                                                       405 (0112410045-0112410548)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AC,SaB,"May 18, 2024",09:00 AM - 11:00 AM,322 (0112310571-0112410069)                                                                                                                                                                                                                       323 (0112410070-0112410495)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AD,NaSa,"May 18, 2024",09:00 AM - 11:00 AM,601 (011211073-0112410090)                                                                                                                                                                                                                       602 (0112410091-0112410481)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AE,MD,"May 18, 2024",09:00 AM - 11:00 AM,408 (011211032-0112410120)                                                                                                                                                                                                                       409 (0112410121-0152410070)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AF,NaSa,"May 18, 2024",09:00 AM - 11:00 AM,328 (0112230006-0112410409)                                                                                                                                                                                                                       329 (0112410410-0152410071)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AG,FaAM,"May 18, 2024",09:00 AM - 11:00 AM,431 (0112410153-0112410175)                                                                                                                                                                                                                       432 (0112410329-0112410504)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AH,SaB,"May 18, 2024",09:00 AM - 11:00 AM,330 (0112410117-0112410196)                                                                                                                                                                                                                       401 (0112410197-0152410063)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AI,MD,"May 18, 2024",09:00 AM - 11:00 AM,406 (0112230854-0112410341)                                                                                                                                                                                                                       407 (0112410342-0112410543)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AJ,FaAM,"May 18, 2024",09:00 AM - 11:00 AM,410 (011222068-0112410308)                                                                                                                                                                                                                       411 (0112410309-0152330113)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AK,KhSA,"May 18, 2024",09:00 AM - 11:00 AM,402 (011221302-0112410246)                                                                                                                                                                                                                       403 (0112410248-0112410536)
